[Header]
Application Name	LCsolution
Version	1.25
Data File Name	D:\cz\DYL\20200308\EMgrids.lcd
Output Date	2020/6/28
Output Time	16:20:39

[File Information]
Type	Data File
Generated	2020/3/8 16:54:47
Generated by	Admin
Modified	2020/3/8 17:43:20
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquired	2020/3/8 16:55:14
Sample Type	0:Unknown
Level	0
Sample Name	1
Sample ID	1
ISTD Amount 1	1
ISTD Amount 2	1
ISTD Amount 3	1
ISTD Amount 4	1
ISTD Amount 5	1
ISTD Amount 6	1
ISTD Amount 7	1
ISTD Amount 8	1
ISTD Amount 9	1
ISTD Amount 10	1
ISTD Amount 11	1
ISTD Amount 12	1
ISTD Amount 13	1
ISTD Amount 14	1
ISTD Amount 15	1
ISTD Amount 16	1
ISTD Amount 17	1
ISTD Amount 18	1
ISTD Amount 19	1
ISTD Amount 20	1
ISTD Amount 21	1
ISTD Amount 22	1
ISTD Amount 23	1
ISTD Amount 24	1
ISTD Amount 25	1
ISTD Amount 26	1
ISTD Amount 27	1
ISTD Amount 28	1
ISTD Amount 29	1
ISTD Amount 30	1
ISTD Amount 31	1
ISTD Amount 32	1
Sample Amount	1
Dilution Factor	1
Vial#	5
Injection Volume	40

[Original Files]
Data File	D:\cz\DYL\20200308\EMgrids.lcd
Method File	C:\Users\HPLC\Desktop\method file\method_Yan\TRP11.lcm
Batch File	D:\cz\Yan\0307nhechp1\20200307batch.lcb
Report Format File	d:\program\LC solution\LCsolution\System\Default.lcr
Tuning File	

[File Description]


[Configuration]
# of Detectors	1
Detector ID	Detector A
Detector Name	Detector A
# of Channels	1

[Peak Table(Detector A-Ch1)]
# of Peaks	362
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Conc. %	Norm Conc.
31.65000	21.8
31.66667	21.7
31.68333	21.7
31.70000	21.7
31.71667	21.9
31.73333	21.8
31.75000	21.8
31.76667	21.5
31.78333	21.9
31.80000	21.8
31.81667	21.9
31.83333	21.8
31.85000	21.7
31.86667	21.8
31.88333	21.8
31.90000	21.8
31.91667	21.8
31.93333	21.8
31.95000	21.8
31.96667	21.7
31.98333	21.8
32.00000	21.9
32.01667	21.7
32.03333	21.7
32.05000	21.7
32.06667	21.9
32.08333	21.8
32.10000	21.9
32.11667	21.8
32.13333	21.5
32.15000	21.7
32.16667	21.9
32.18333	21.8
32.20000	21.8
32.21667	21.7
32.23333	21.8
32.25000	21.8
32.26667	21.7
32.28333	21.9
32.30000	21.9
32.31667	21.7
32.33333	21.8
32.35000	21.8
32.36667	21.9
32.38333	21.8
32.40000	21.9
32.41667	21.7
32.43333	21.7
32.45000	21.8
32.46667	21.8
32.48333	21.9
32.50000	21.8
32.51667	21.8
32.53333	21.8
32.55000	21.9
32.56667	21.8
32.58333	21.7
32.60000	21.5
32.61667	21.5
32.63333	21.8
32.65000	21.8
32.66667	21.8
32.68333	21.9
32.70000	21.7
32.71667	21.8
32.73333	21.8
32.75000	21.8
32.76667	21.9
32.78333	21.9
32.80000	21.5
32.81667	21.8
32.83333	21.9
32.85000	21.9
32.86667	21.8
32.88333	21.5
32.90000	21.8
32.91667	21.7
32.93333	22.0
32.95000	21.8
32.96667	21.9
32.98333	21.7
33.00000	21.9
33.01667	21.8
33.03333	21.8
33.05000	21.8
33.06667	21.9
33.08333	21.7
33.10000	21.8
33.11667	21.9
33.13333	21.8
33.15000	21.9
33.16667	21.8
33.18333	21.8
33.20000	21.7
33.21667	21.8
33.23333	21.8
33.25000	21.8
33.26667	21.7
33.28333	21.9
33.30000	21.8
33.31667	21.9
33.33333	21.9
33.35000	21.7
33.36667	21.7
33.38333	21.8
33.40000	21.8
33.41667	21.8
33.43333	21.8
33.45000	21.7
33.46667	21.7
33.48333	21.7
33.50000	21.9
33.51667	21.9
33.53333	21.8
33.55000	21.7
33.56667	21.7
33.58333	21.8
33.60000	21.8
33.61667	21.8
33.63333	21.8
33.65000	21.5
33.66667	21.8
33.68333	21.8
33.70000	21.8
33.71667	21.9
33.73333	21.5
33.75000	21.7
33.76667	21.7
33.78333	21.8
33.80000	21.9
33.81667	21.7
33.83333	21.7
33.85000	21.8
33.86667	21.7
33.88333	21.8
33.90000	21.9
33.91667	21.8
33.93333	21.5
33.95000	21.8
33.96667	21.8
33.98333	21.7
34.00000	21.8
34.01667	21.5
34.03333	21.5
34.05000	21.8
34.06667	21.8
34.08333	21.9
34.10000	21.8
34.11667	21.7
34.13333	21.9
34.15000	21.9
34.16667	21.8
34.18333	21.9
34.20000	21.5
34.21667	21.7
34.23333	21.9
34.25000	21.8
34.26667	21.9
34.28333	21.9
34.30000	21.7
34.31667	21.7
34.33333	21.7
34.35000	21.9
34.36667	21.8
34.38333	21.9
34.40000	21.5
34.41667	21.7
34.43333	21.8
34.45000	21.8
34.46667	21.9
34.48333	21.8
34.50000	21.7
34.51667	21.7
34.53333	21.7
34.55000	21.9
34.56667	21.7
34.58333	21.7
34.60000	21.9
34.61667	21.7
34.63333	21.9
34.65000	21.8
34.66667	21.5
34.68333	21.7
34.70000	21.8
34.71667	21.7
34.73333	21.8
34.75000	21.8
34.76667	21.7
34.78333	21.8
34.80000	21.8
34.81667	21.9
34.83333	21.8
34.85000	21.8
34.86667	21.5
34.88333	21.9
34.90000	21.8
34.91667	21.8
34.93333	21.9
34.95000	21.5
34.96667	21.7
34.98333	21.8
35.00000	21.9
35.01667	21.8
35.03333	21.9
35.05000	21.7
35.06667	21.7
35.08333	21.7
35.10000	21.8
35.11667	21.9
35.13333	21.9
35.15000	21.8
35.16667	21.8
35.18333	21.9
35.20000	21.8
35.21667	21.8
35.23333	21.8
35.25000	21.7
35.26667	21.8
35.28333	21.9
35.30000	21.8
35.31667	21.8
35.33333	21.5
35.35000	21.9
35.36667	21.8
35.38333	21.8
35.40000	21.8
35.41667	21.8
35.43333	21.5
35.45000	21.8
35.46667	21.7
35.48333	21.9
35.50000	21.8
35.51667	21.8
35.53333	21.7
35.55000	21.8
35.56667	21.9
35.58333	21.7
35.60000	21.8
35.61667	21.7
35.63333	21.7
35.65000	21.8
35.66667	21.8
35.68333	21.8
35.70000	21.9
35.71667	21.7
35.73333	21.9
35.75000	21.9
35.76667	21.9
35.78333	21.8
35.80000	21.7
35.81667	21.7
35.83333	21.7
35.85000	21.9
35.86667	21.9
35.88333	21.8
35.90000	21.5
35.91667	21.7
35.93333	21.9
35.95000	21.9
35.96667	21.7
35.98333	21.8
36.00000	21.7
36.01667	21.9
36.03333	21.8
36.05000	21.9
36.06667	21.8
36.08333	21.5
36.10000	21.7
36.11667	21.9
36.13333	21.8
36.15000	21.8
36.16667	21.9
36.18333	21.5
36.20000	21.9
36.21667	21.9
36.23333	21.9
36.25000	21.8
36.26667	21.9
36.28333	21.7
36.30000	21.7
36.31667	21.8
36.33333	21.9
36.35000	21.8
36.36667	21.4
36.38333	21.5
36.40000	21.9
36.41667	21.9
36.43333	21.8
36.45000	21.9
36.46667	21.8
36.48333	21.5
36.50000	21.8
36.51667	21.8
36.53333	21.8
36.55000	21.5
36.56667	21.7
36.58333	21.8
36.60000	21.8
36.61667	21.8
36.63333	21.9
36.65000	21.7
36.66667	21.8
36.68333	21.8
36.70000	21.8
36.71667	21.9
36.73333	21.8
36.75000	21.7
36.76667	21.8
36.78333	21.9
36.80000	21.8
36.81667	21.8
36.83333	21.5
36.85000	21.7
36.86667	21.8
36.88333	21.7
36.90000	21.8
36.91667	21.9
36.93333	21.7
36.95000	21.9
36.96667	21.8
36.98333	21.8
37.00000	21.8
37.01667	21.8
37.03333	21.7
37.05000	21.9
37.06667	21.8
37.08333	21.8
37.10000	21.9
37.11667	21.8
37.13333	21.8
37.15000	21.8
37.16667	21.8
37.18333	21.8
37.20000	21.9
37.21667	21.5
37.23333	21.8
37.25000	21.8
37.26667	21.8
37.28333	21.9
37.30000	21.9
37.31667	21.7
37.33333	21.8
37.35000	21.8
37.36667	21.8
37.38333	21.9
37.40000	21.9
37.41667	21.8
37.43333	21.8
37.45000	21.8
37.46667	21.9
37.48333	21.9
37.50000	21.5
37.51667	21.7
37.53333	21.9
37.55000	21.8
37.56667	21.9
37.58333	21.9
37.60000	21.8
37.61667	21.8
37.63333	21.9
37.65000	21.9
37.66667	21.8
37.68333	21.7
37.70000	21.8
37.71667	21.8
37.73333	21.8
37.75000	21.9
37.76667	21.5
37.78333	21.7
37.80000	21.7
37.81667	21.7
37.83333	21.9
37.85000	21.9
37.86667	21.8
37.88333	21.8
37.90000	21.9
37.91667	21.8
37.93333	21.8
37.95000	21.8
37.96667	21.5
37.98333	21.5
38.00000	21.8
38.01667	21.9
38.03333	21.9
38.05000	21.8
38.06667	21.7
38.08333	21.8
38.10000	21.8
38.11667	21.8
38.13333	21.9
38.15000	21.7
38.16667	21.7
38.18333	21.8
38.20000	21.7
38.21667	21.8
38.23333	21.8
38.25000	21.8
38.26667	21.8
38.28333	21.7
38.30000	21.8
38.31667	21.9
38.33333	21.8
38.35000	21.8
38.36667	22.0
38.38333	21.8
38.40000	21.8
38.41667	21.9
38.43333	21.5
38.45000	21.7
38.46667	21.8
38.48333	21.8
38.50000	21.9
38.51667	21.9
38.53333	21.9
38.55000	21.8
38.56667	21.7
38.58333	21.7
38.60000	21.9
38.61667	21.7
38.63333	21.7
38.65000	21.9
38.66667	21.8
38.68333	21.8
38.70000	21.9
38.71667	21.8
38.73333	21.8
38.75000	21.9
38.76667	21.9
38.78333	21.9
38.80000	21.8
38.81667	21.7
38.83333	22.0
38.85000	21.9
38.86667	21.8
38.88333	21.9
38.90000	21.9
38.91667	21.7
38.93333	21.8
38.95000	21.9
38.96667	21.8
38.98333	21.8
39.00000	21.7
39.01667	21.8
39.03333	21.8
39.05000	21.9
39.06667	21.9
39.08333	21.8
39.10000	21.7
39.11667	21.9
39.13333	21.8
39.15000	22.0
39.16667	21.9
39.18333	21.5
39.20000	21.5
39.21667	21.9
39.23333	21.9
39.25000	21.9
39.26667	21.8
39.28333	21.8
39.30000	21.7
39.31667	21.9
39.33333	21.9
39.35000	21.8
39.36667	21.8
39.38333	21.5
39.40000	21.7
39.41667	21.8
39.43333	21.9
39.45000	21.8
39.46667	21.7
39.48333	21.5
39.50000	21.9
39.51667	21.8
39.53333	21.8
39.55000	21.8
39.56667	21.7
39.58333	21.8
39.60000	21.8
39.61667	21.8
39.63333	21.9
39.65000	21.7
39.66667	21.7
39.68333	21.7
39.70000	21.8
39.71667	21.9
39.73333	21.9
39.75000	21.7
39.76667	21.8
39.78333	21.9
39.80000	21.8
39.81667	21.8
39.83333	21.9
39.85000	21.5
39.86667	21.7
39.88333	21.8
39.90000	21.9
39.91667	21.9
39.93333	21.9
39.95000	21.7
39.96667	21.9
39.98333	21.8
40.00000	22.0
40.01667	21.9
40.03333	21.7
40.05000	21.8
40.06667	21.8
40.08333	21.7
40.10000	21.8
40.11667	21.9
40.13333	21.8
40.15000	21.8
40.16667	21.8
40.18333	21.9
40.20000	21.9
40.21667	21.8
40.23333	21.8
40.25000	21.9
40.26667	21.8
40.28333	21.9
40.30000	21.7
40.31667	21.4
40.33333	21.7
40.35000	21.7
40.36667	21.9
40.38333	21.9
40.40000	21.9
40.41667	21.8
40.43333	21.7
40.45000	21.8
40.46667	21.9
40.48333	21.8
40.50000	21.8
40.51667	21.8
40.53333	21.8
40.55000	21.9
40.56667	21.9
40.58333	21.8
40.60000	21.7
40.61667	21.8
40.63333	21.8
40.65000	21.9
40.66667	21.9
40.68333	21.8
40.70000	21.7
40.71667	22.0
40.73333	21.8
40.75000	21.9
40.76667	21.9
40.78333	21.4
40.80000	21.7
40.81667	21.8
40.83333	21.9
40.85000	21.8
40.86667	21.8
40.88333	21.7
40.90000	21.8
40.91667	21.8
40.93333	21.9
40.95000	21.8
40.96667	21.8
40.98333	21.7
41.00000	21.9
41.01667	21.7
41.03333	21.8
41.05000	21.9
41.06667	21.5
41.08333	21.8
41.10000	21.8
41.11667	21.9
41.13333	21.9
41.15000	21.8
41.16667	21.7
41.18333	21.9
41.20000	21.8
41.21667	21.9
41.23333	21.8
41.25000	21.8
41.26667	21.7
41.28333	21.7
41.30000	21.8
41.31667	21.9
41.33333	21.9
41.35000	21.8
41.36667	21.8
41.38333	21.8
41.40000	21.8
41.41667	21.7
41.43333	21.9
41.45000	21.7
41.46667	21.8
41.48333	21.8
41.50000	21.8
41.51667	21.8
41.53333	21.5
41.55000	21.7
41.56667	21.8
41.58333	21.8
41.60000	22.0
41.61667	21.8
41.63333	21.5
41.65000	21.9
41.66667	21.8
41.68333	21.8
41.70000	21.8
41.71667	21.8
41.73333	21.7
41.75000	21.7
41.76667	21.9
41.78333	21.9
41.80000	21.9
41.81667	21.7
41.83333	21.5
41.85000	21.8
41.86667	21.8
41.88333	21.8
41.90000	21.7
41.91667	21.5
41.93333	21.8
41.95000	21.9
41.96667	21.9
41.98333	21.9
42.00000	21.7
42.01667	21.7
42.03333	21.8
42.05000	21.9
42.06667	21.9
42.08333	21.8
42.10000	21.7
42.11667	21.8
42.13333	21.9
42.15000	21.9
42.16667	21.9
42.18333	21.9
42.20000	21.5
42.21667	21.7
42.23333	21.9
42.25000	21.9
42.26667	21.9
42.28333	21.8
42.30000	21.8
42.31667	21.8
42.33333	21.8
42.35000	21.8
42.36667	21.9
42.38333	21.9
42.40000	21.8
42.41667	21.7
42.43333	21.8
42.45000	21.8
42.46667	21.9
42.48333	21.7
42.50000	21.8
42.51667	21.9
42.53333	22.0
42.55000	22.0
42.56667	21.7
42.58333	21.8
42.60000	21.7
42.61667	21.8
42.63333	21.8
42.65000	21.9
42.66667	21.5
42.68333	21.7
42.70000	21.9
42.71667	21.9
42.73333	21.8
42.75000	21.8
42.76667	21.7
42.78333	21.8
42.80000	21.8
42.81667	21.8
42.83333	21.9
42.85000	21.8
42.86667	21.7
42.88333	21.9
42.90000	21.9
42.91667	21.9
42.93333	21.9
42.95000	21.7
42.96667	21.7
42.98333	21.8
43.00000	21.9
43.01667	21.8
43.03333	21.8
43.05000	21.5
43.06667	22.0
43.08333	21.8
43.10000	21.9
43.11667	21.8
43.13333	21.4
43.15000	21.7
43.16667	21.8
43.18333	21.8
43.20000	21.8
43.21667	21.9
43.23333	21.7
43.25000	21.7
43.26667	21.8
43.28333	21.8
43.30000	21.9
43.31667	21.8
43.33333	21.7
43.35000	21.8
43.36667	21.8
43.38333	21.9
43.40000	21.8
43.41667	21.8
43.43333	21.7
43.45000	21.9
43.46667	21.8
43.48333	22.0
43.50000	21.7
43.51667	21.7
43.53333	21.9
43.55000	21.8
43.56667	21.9
43.58333	21.9
43.60000	21.7
43.61667	21.7
43.63333	21.9
43.65000	21.9
43.66667	21.9
43.68333	21.8
43.70000	21.9
43.71667	21.8
43.73333	21.9
43.75000	21.8
43.76667	21.8
43.78333	21.8
43.80000	21.8
43.81667	21.8
43.83333	21.9
43.85000	21.8
43.86667	21.8
43.88333	21.8
43.90000	21.7
43.91667	21.9
43.93333	21.8
43.95000	21.9
43.96667	21.9
43.98333	21.7
44.00000	21.9
44.01667	21.8
44.03333	21.9
44.05000	21.9
44.06667	21.9
44.08333	21.8
44.10000	21.9
44.11667	21.8
44.13333	21.9
44.15000	21.8
44.16667	21.8
44.18333	21.7
44.20000	21.9
44.21667	21.9
44.23333	21.9
44.25000	21.8
44.26667	21.5
44.28333	21.7
44.30000	21.8
44.31667	21.8
44.33333	21.9
44.35000	21.9
44.36667	21.8
44.38333	21.7
44.40000	21.7
44.41667	21.8
44.43333	21.9
44.45000	21.8
44.46667	21.8
44.48333	21.8
44.50000	21.9
44.51667	21.9
44.53333	21.9
44.55000	21.8
44.56667	21.8
44.58333	21.7
44.60000	21.9
44.61667	21.8
44.63333	21.8
44.65000	21.8
44.66667	22.0
44.68333	21.8
44.70000	21.8
44.71667	21.9
44.73333	21.7
44.75000	21.7
44.76667	21.9
44.78333	21.8
44.80000	21.8
44.81667	21.8
44.83333	21.8
44.85000	22.0
44.86667	21.8
44.88333	21.9
44.90000	21.9
44.91667	21.9
44.93333	21.7
44.95000	21.9
44.96667	21.8
44.98333	21.7
45.00000	21.9
45.01667	21.7
45.03333	21.7
45.05000	21.8
45.06667	22.0
45.08333	21.9
45.10000	21.8
45.11667	21.7
45.13333	21.8
45.15000	21.9
45.16667	21.9
45.18333	22.0
45.20000	21.9
45.21667	21.8
45.23333	21.9
45.25000	21.8
45.26667	21.9
45.28333	21.9
45.30000	21.8
45.31667	21.9
45.33333	21.9
45.35000	21.8
45.36667	21.9
45.38333	21.8
45.40000	21.5
45.41667	21.8
45.43333	21.8
45.45000	21.8
45.46667	21.8
45.48333	21.5
45.50000	21.8
45.51667	21.7
45.53333	21.9
45.55000	22.0
45.56667	21.9
45.58333	21.7
45.60000	22.0
45.61667	21.8
45.63333	21.8
45.65000	21.8
45.66667	21.9
45.68333	21.7
45.70000	21.8
45.71667	21.9
45.73333	21.9
45.75000	22.0
45.76667	21.8
45.78333	21.7
45.80000	21.9
45.81667	21.8
45.83333	21.9
45.85000	21.8
45.86667	21.8
45.88333	21.9
45.90000	21.8
45.91667	21.8
45.93333	21.9
45.95000	21.5
45.96667	21.7
45.98333	21.8
46.00000	21.9
46.01667	21.8
46.03333	21.8
46.05000	21.7
46.06667	21.7
46.08333	21.8
46.10000	21.8
46.11667	21.9
46.13333	22.0
46.15000	21.7
46.16667	21.8
46.18333	21.9
46.20000	21.8
46.21667	21.9
46.23333	22.0
46.25000	21.8
46.26667	21.9
46.28333	21.9
46.30000	21.9
46.31667	21.8
46.33333	21.9
46.35000	21.8
46.36667	21.8
46.38333	21.9
46.40000	21.8
46.41667	21.9
46.43333	21.5
46.45000	21.9
46.46667	22.0
46.48333	21.8
46.50000	21.9
46.51667	21.5
46.53333	21.7
46.55000	21.8
46.56667	21.8
46.58333	21.9
46.60000	21.8
46.61667	21.7
46.63333	21.7
46.65000	21.8
46.66667	21.9
46.68333	21.8
46.70000	21.9
46.71667	21.7
46.73333	21.8
46.75000	21.9
46.76667	22.0
46.78333	21.9
46.80000	21.9
46.81667	21.8
46.83333	21.8
46.85000	21.9
46.86667	21.9
46.88333	21.9
46.90000	21.7
46.91667	21.7
46.93333	21.8
46.95000	21.9
46.96667	21.9
46.98333	21.9
47.00000	21.7
47.01667	22.0
47.03333	21.8
47.05000	21.9
47.06667	21.8
47.08333	21.5
47.10000	21.5
47.11667	21.9
47.13333	21.8
47.15000	22.0
47.16667	21.9
47.18333	21.8
47.20000	21.8
47.21667	21.7
47.23333	21.8
47.25000	21.9
47.26667	21.9
47.28333	21.7
47.30000	21.9
47.31667	21.8
47.33333	22.0
47.35000	21.8
47.36667	21.5
47.38333	21.7
47.40000	21.7
47.41667	21.9
47.43333	21.8
47.45000	21.8
47.46667	21.8
47.48333	21.9
47.50000	21.9
47.51667	21.8
47.53333	21.7
47.55000	21.5
47.56667	21.5
47.58333	21.8
47.60000	21.9
47.61667	21.9
47.63333	21.9
47.65000	21.8
47.66667	21.7
47.68333	21.8
47.70000	21.8
47.71667	21.9
47.73333	21.8
47.75000	21.5
47.76667	21.8
47.78333	21.8
47.80000	21.9
47.81667	21.9
47.83333	21.7
47.85000	21.7
47.86667	21.8
47.88333	21.8
47.90000	21.8
47.91667	21.9
47.93333	21.7
47.95000	21.9
47.96667	21.8
47.98333	21.8
48.00000	21.9

[LC Status Trace(Oven Temp.)]
Interval(msec)	1000
# of Points	2881
Start Time(min)	0.000
End Time(min)	48.000
Intensity Units	C
Intensity Multiplier	1
R.Time (min)	Intensity
0.00000	24.89
0.01667	24.89
0.03333	24.89
0.05000	24.89
0.06667	24.89
0.08333	24.89
0.10000	24.89
0.11667	24.89
0.13333	24.89
0.15000	24.89
0.16667	24.89
0.18333	24.89
0.20000	24.89
0.21667	24.89
0.23333	24.89
0.25000	24.89
0.26667	24.89
0.28333	24.89
0.30000	24.89
0.31667	24.89
0.33333	24.89
0.35000	24.89
0.36667	24.89
0.38333	24.89
0.40000	24.89
0.41667	24.89
0.43333	24.89
0.45000	24.89
0.46667	24.89
0.48333	24.89
0.50000	24.89
0.51667	24.89
0.53333	24.89
0.55000	24.89
0.56667	24.89
0.58333	24.89
0.60000	24.89
0.61667	24.89
0.63333	24.89
0.65000	24.89
0.66667	24.89
0.68333	24.89
0.70000	24.89
0.71667	24.89
0.73333	24.89
0.75000	24.89
0.76667	24.89
0.78333	24.89
0.80000	24.89
0.81667	24.89
0.83333	24.89
0.85000	24.89
0.86667	24.89
0.88333	24.89
0.90000	24.89
0.91667	24.89
0.93333	24.89
0.95000	24.89
0.96667	24.89
0.98333	24.89
1.00000	24.89
1.01667	24.89
1.03333	24.89
1.05000	24.89
1.06667	24.89
1.08333	24.89
1.10000	24.89
1.11667	24.89
1.13333	24.89
1.15000	24.89
1.16667	24.89
1.18333	24.89
1.20000	24.89
1.21667	24.89
1.23333	24.89
1.25000	24.89
1.26667	24.89
1.28333	24.89
1.30000	24.89
1.31667	24.89
1.33333	24.89
1.35000	24.89
1.36667	24.89
1.38333	24.89
1.40000	24.89
1.41667	24.89
1.43333	24.89
1.45000	24.89
1.46667	24.89
1.48333	24.89
1.50000	24.89
1.51667	24.89
1.53333	24.89
1.55000	24.89
1.56667	24.89
1.58333	24.89
1.60000	24.89
1.61667	24.89
1.63333	24.89
1.65000	24.89
1.66667	24.89
1.68333	24.89
1.70000	24.89
1.71667	24.89
1.73333	24.89
1.75000	24.89
1.76667	24.89
1.78333	24.89
1.80000	24.89
1.81667	24.89
1.83333	24.89
1.85000	24.89
1.86667	24.89
1.88333	24.89
1.90000	24.89
1.91667	24.89
1.93333	24.89
1.95000	24.89
1.96667	24.89
1.98333	24.89
2.00000	24.89
2.01667	24.89
2.03333	24.89
2.05000	24.89
2.06667	24.89
2.08333	24.89
2.10000	24.89
2.11667	24.89
2.13333	24.89
2.15000	24.89
2.16667	24.89
2.18333	24.89
2.20000	24.89
2.21667	24.89
2.23333	24.89
2.25000	24.89
2.26667	24.89
2.28333	24.89
2.30000	24.89
2.31667	24.89
2.33333	24.89
2.35000	24.89
2.36667	24.89
2.38333	24.89
2.40000	24.89
2.41667	24.89
2.43333	24.89
2.45000	24.89
2.46667	24.89
2.48333	24.89
2.50000	24.89
2.51667	24.89
2.53333	24.89
2.55000	24.89
2.56667	24.89
2.58333	24.89
2.60000	24.89
2.61667	24.89
2.63333	24.89
2.65000	24.89
2.66667	24.89
2.68333	24.89
2.70000	24.89
2.71667	24.89
2.73333	24.89
2.75000	24.89
2.76667	24.89
2.78333	24.89
2.80000	24.89
2.81667	24.89
2.83333	24.89
2.85000	24.89
2.86667	24.89
2.88333	24.89
2.90000	24.89
2.91667	24.89
2.93333	24.89
2.95000	24.89
2.96667	24.89
2.98333	24.89
3.00000	24.89
3.01667	24.89
3.03333	24.89
3.05000	24.89
3.06667	24.89
3.08333	24.89
3.10000	24.89
3.11667	24.89
3.13333	24.89
3.15000	24.89
3.16667	24.89
3.18333	24.89
3.20000	24.89
3.21667	24.89
3.23333	24.89
3.25000	24.89
3.26667	24.89
3.28333	24.89
3.30000	24.89
3.31667	24.89
3.33333	24.89
3.35000	24.89
3.36667	24.89
3.38333	24.89
3.40000	24.89
3.41667	24.89
3.43333	24.89
3.45000	24.89
3.46667	24.89
3.48333	24.89
3.50000	24.89
3.51667	24.89
3.53333	24.89
3.55000	24.89
3.56667	24.89
3.58333	24.89
3.60000	24.89
3.61667	24.89
3.63333	24.89
3.65000	24.89
3.66667	24.89
3.68333	24.89
3.70000	24.89
3.71667	24.89
3.73333	24.89
3.75000	24.89
3.76667	24.89
3.78333	24.89
3.80000	24.89
3.81667	24.89
3.83333	24.89
3.85000	24.89
3.86667	24.89
3.88333	24.89
3.90000	24.89
3.91667	24.89
3.93333	24.89
3.95000	24.89
3.96667	24.89
3.98333	24.89
4.00000	24.89
4.01667	24.89
4.03333	24.89
4.05000	24.89
4.06667	24.89
4.08333	24.89
4.10000	24.89
4.11667	24.89
4.13333	24.89
4.15000	24.89
4.16667	24.89
4.18333	24.89
4.20000	24.89
4.21667	24.89
4.23333	24.89
4.25000	24.89
4.26667	24.89
4.28333	24.89
4.30000	24.89
4.31667	24.89
4.33333	24.89
4.35000	24.89
4.36667	24.89
4.38333	24.89
4.40000	24.89
4.41667	24.89
4.43333	24.89
4.45000	24.89
4.46667	24.89
4.48333	24.89
4.50000	24.89
4.51667	24.89
4.53333	24.89
4.55000	24.89
4.56667	24.89
4.58333	24.89
4.60000	24.89
4.61667	24.89
4.63333	24.89
4.65000	24.89
4.66667	24.89
4.68333	24.89
4.70000	24.89
4.71667	24.89
4.73333	24.89
4.75000	24.89
4.76667	24.89
4.78333	24.89
4.80000	24.89
4.81667	24.89
4.83333	24.89
4.85000	24.89
4.86667	24.89
4.88333	24.89
4.90000	24.89
4.91667	24.89
4.93333	24.89
4.95000	24.89
4.96667	24.89
4.98333	24.89
5.00000	24.89
5.01667	24.89
5.03333	24.89
5.05000	24.89
5.06667	24.89
5.08333	24.89
5.10000	24.89
5.11667	24.89
5.13333	24.89
5.15000	24.89
5.16667	24.89
5.18333	24.89
5.20000	24.89
5.21667	24.89
5.23333	24.89
5.25000	24.89
5.26667	24.89
5.28333	24.89
5.30000	24.89
5.31667	24.89
5.33333	24.89
5.35000	24.89
5.36667	24.89
5.38333	24.89
5.40000	24.89
5.41667	24.89
5.43333	24.89
5.45000	24.89
5.46667	24.89
5.48333	24.89
5.50000	24.89
5.51667	24.89
5.53333	24.89
5.55000	24.89
5.56667	24.89
5.58333	24.89
5.60000	24.89
5.61667	24.89
5.63333	24.89
5.65000	24.89
5.66667	24.89
5.68333	24.89
5.70000	24.89
5.71667	24.89
5.73333	24.89
5.75000	24.89
5.76667	24.89
5.78333	24.89
5.80000	24.89
5.81667	24.89
5.83333	24.89
5.85000	24.89
5.86667	24.89
5.88333	24.89
5.90000	24.89
5.91667	24.89
5.93333	24.89
5.95000	24.89
5.96667	24.89
5.98333	24.89
6.00000	24.89
6.01667	24.89
6.03333	24.89
6.05000	24.89
6.06667	24.89
6.08333	24.89
6.10000	24.89
6.11667	24.89
6.13333	24.89
6.15000	24.89
6.16667	24.89
6.18333	24.89
6.20000	24.89
6.21667	24.89
6.23333	24.89
6.25000	24.89
6.26667	24.89
6.28333	24.89
6.30000	24.89
6.31667	24.89
6.33333	24.89
6.35000	24.89
6.36667	24.89
6.38333	24.89
6.40000	24.89
6.41667	24.89
6.43333	24.89
6.45000	24.89
6.46667	24.89
6.48333	24.89
6.50000	24.89
6.51667	24.89
6.53333	24.89
6.55000	24.89
6.56667	24.89
6.58333	24.89
6.60000	24.89
6.61667	24.89
6.63333	24.89
6.65000	24.89
6.66667	24.89
6.68333	24.89
6.70000	24.89
6.71667	24.89
6.73333	24.89
6.75000	24.89
6.76667	24.89
6.78333	24.89
6.80000	24.89
6.81667	24.89
6.83333	24.89
6.85000	24.89
6.86667	24.89
6.88333	24.89
6.90000	24.89
6.91667	24.89
6.93333	24.89
6.95000	24.89
6.96667	24.89
6.98333	24.89
7.00000	24.89
7.01667	24.89
7.03333	24.89
7.05000	24.89
7.06667	24.89
7.08333	24.89
7.10000	24.89
7.11667	24.89
7.13333	24.89
7.15000	24.89
7.16667	24.89
7.18333	24.89
7.20000	24.89
7.21667	24.89
7.23333	24.89
7.25000	24.89
7.26667	24.89
7.28333	24.89
7.30000	24.89
7.31667	24.89
7.33333	24.89
7.35000	24.89
7.36667	24.89
7.38333	24.89
7.40000	24.89
7.41667	24.89
7.43333	24.89
7.45000	24.89
7.46667	24.89
7.48333	24.89
7.50000	24.89
7.51667	24.89
7.53333	24.89
7.55000	24.89
7.56667	24.89
7.58333	24.89
7.60000	24.89
